,GOID,PCA1,PCA2,PCA3,PCA4,PCA5,PCA6
39,370010208023,-1.9822710065642206,-1.421810418702376,0.2085175800404395,-1.6349959011058395,1.1839084395307973,-0.16566451681664596
40,370010208024,-5.580022550697339,-2.2135513790031216,0.030004288909346866,-1.5508087698672217,0.45977091368485556,0.011398839842873673
41,370010208025,-4.032651025253634,-1.0086332561280191,-5.0711915562593575,-1.6003137181104174,-1.7601621542079275,-0.5614810298839806
42,370010208026,-1.9826946681525166,-0.5610115711259991,-0.2773968152698443,-1.0088081088390168,2.165011014206089,-1.1168383877163854
43,370010209011,-1.9641358419293191,0.7613872503521012,-0.8612553016807003,-0.24061789565975597,0.888272330224218,0.258802415632781
44,370010209012,-1.3181634738176156,-0.4132437415456204,0.9341823861698328,-0.15139952092813858,0.33330428189269967,-1.1850097139076787
45,370010209013,1.5607649311745608,-1.320999189629069,1.0967861933035756,-0.9109142908287056,-0.04892471621366875,-0.057768881405552024
46,370010209021,3.2538439701088104,-1.4074388727693803,-0.3028851331973,-0.20619413266365222,0.006917533505527511,1.3512209632350325
47,370010209022,1.717590616432392,0.3589604980045977,1.0992491391784047,-0.9504548127254459,1.242212892664996,0.10571733512400988
48,370010210001,-3.6123718791055754,-1.170531074139831,-0.9507608596350406,0.35225232985614185,0.8790553154416095,-0.4842907762717857
49,370010210002,-1.8384282410751727,-1.8366308506069193,0.5999755209739641,-1.5055240071470204,0.059371371189179664,0.00040424548623144613
50,370010210003,-3.7894993724325574,1.9722416898328134,1.9557767123611227,-0.15080790434574928,1.8413748616105414,-0.7911568436296162
51,370010211011,-0.3107087015545639,-0.09916994185891621,-0.31479334941552095,-1.0619772500824232,0.9317430278609504,-1.2449978482924529
52,370010211012,-1.1412973331942977,0.8127516096414709,1.2238879344938995,1.668276975461944,0.9967497051221939,1.5282278477351823
53,370010211013,-2.6513366479591713,-0.4061425751040612,-1.7889143176971498,-0.02876175888746344,1.518351155973778,0.8011578387175926
54,370010211021,-2.565343015508894,-0.6120449238522582,-1.4565481803467757,-0.361342974177412,0.6937492636740716,0.022070916733732963
55,370010211022,-1.4859260419806228,1.0117662662606537,0.3819018339592098,-0.9053053178185445,-0.6154018486934562,-0.42743339314474993
56,370010211023,1.0920336871561072,0.7215619425894498,-0.5220580280695263,-1.3314179469728844,0.3341561064200556,-0.8559445835110462
57,370010212011,-0.2201089946623488,-2.6587860038790736,-0.32663584041788,-1.6374253084936143,-0.26086724573191933,1.3596388256030691
58,370010212012,0.30310046184982503,-0.15488253026303983,-1.1718444344658023,-0.49332539200517367,0.21536909376285082,1.1529426823884232
59,370010212013,1.597532951113294,0.4216248591160395,-2.230754953847251,-0.13213806484903884,1.8798191984072006,-1.501086777728155
60,370010212041,-0.0717327003519216,-1.737373045393029,-1.6466645217967897,-1.2745893081490087,-0.4704604763464067,-0.6644918203126242
61,370010212042,4.025454833002056,-1.1839463056223567,0.9793022200944161,-0.9829999683677951,0.27607190447847363,3.1828686338598318
62,370010212051,2.070023519891799,1.2374586817689939,1.1463514741416105,0.15222035715290239,1.0931865015983382,0.27442326244112153
63,370010212052,-0.797523640094999,0.8391001145524908,3.2466009315178797,1.0804175739247093,-0.8045067296900374,-0.23472708489687583
64,370010212053,0.38176619837709075,-1.3890462014761038,2.0827529412250674,-0.10055076007633312,-1.9047715773515859,1.1248823049132657
65,370010212061,-0.7185907946185077,-1.587528927730438,-0.26712396522559906,0.30172315407397315,0.3414031348010222,-1.0311014745138014
66,370010212062,0.06314744816448122,-1.337837875744984,1.552221947280335,-0.6986850175097142,0.20410114300634952,0.4244704669189387
67,370010212063,-0.23735313105130107,-0.5920914526624373,-0.04707685643523567,-0.24563065523018748,-0.1339548254162212,-0.9202561489982556
68,370010212071,1.0808184572987234,1.0670201151505039,-0.41017444742604836,0.3317253664621903,0.4369728542610334,0.3999629054013469
69,370010212072,0.9142242710783914,-0.016016054182748214,-0.2424714525306111,0.28486550795260873,2.074835495667033,0.2459992353637191
70,370010213001,1.7818767227114751,-0.6801934550709887,-0.788243163986859,-1.107277003613985,0.3650855443553418,0.18562348877550489
71,370010213002,-0.41351564446662287,-0.16501092652153151,-0.6069071865324719,-1.197028383978092,0.748500138740244,0.3786967141448488
72,370010213003,-0.10627599504693709,-0.008248997793338556,-1.0844664963608888,-1.179497365865866,0.7349702557974185,0.5618297830890132
73,370010213004,1.7722990104306027,1.3714445370161215,0.832221172275149,-0.35931137280251874,2.1222801619725518,0.3736379821727474
74,370010213005,0.8534822141299938,-0.2845370561674535,-0.628908718382533,-1.5975993123592307,-0.37083170270837085,-1.2031678063484548
75,370010214001,0.8974296809408436,-0.9006230728073967,-1.236259305260455,-0.6182692306018901,0.226627315260046,-0.4189549869004132
76,370010214002,2.0774267102758914,1.6786883077455221,-0.8269270281951756,0.7011139927521233,2.3735974723178983,-0.21255612000774085
77,370010215001,1.7195170476351553,1.158033989656495,-1.3019952387029403,-1.0795518901948875,0.565942058355314,0.04351357198437938
78,370010215002,1.3041623488494334,1.2995206864455797,-1.499389477162467,-0.5721751894905276,0.8087225559974643,0.13728965420293535
79,370010215003,3.1443669311676143,-1.1109125340625985,-1.3729659803865402,-1.4650510859375632,-0.0015214433387768572,-0.7175909697232474
80,370010216001,-0.2825699574582543,0.9100516798038697,1.2151574933102314,-3.0362239189423343,0.04601310739351072,-0.07005560161465499
81,370010216002,-0.4030878987588903,2.8636664999005004,0.006343790925745627,-1.2613169002912517,0.270350442112879,-0.3415031697400471
82,370010216003,0.8064189047561225,-0.6461797196942954,-1.3209190234420412,0.039110635356577834,0.2335436733293295,0.7160992544018403
83,370010216004,1.9914238921891583,-1.869399510110771,0.36463569817776964,-1.6599505845788092,-1.3306262859991855,-1.9285379563670348
84,370010217011,2.5239072371657842,0.5433952991337356,0.8880502319040646,-1.2389412073009254,0.21805079794152019,-0.4026794145791165
85,370010217012,2.2452862857868796,1.1309926203789853,2.137665758386148,1.9413987315538885,-0.31500817809202336,0.03346313334713549
86,370010217021,-3.121622589844334,-0.9497101620997802,-1.0750453638660737,1.0179964215877053,-2.0273383348426925,-3.2399186227025103
87,370010217022,3.955472183852973,-0.23995789368359546,0.9631913641982905,0.025965690529921284,-0.41269638641719364,0.7514084519371804
88,370010217023,0.6857877459574031,-0.23627014026306165,0.6767558396410188,-2.029167475293729,0.2835879506054647,-0.15628518339972833
89,370010217031,-0.8189358601393443,1.281715006854766,1.8370541962362419,1.5706095626666507,-0.20066102235070776,1.1249448678154044
90,370010217032,2.7194118674948546,-1.5871986483044844,0.28677171000596485,0.2127471005605132,-1.0906191170909751,2.5107725364822433
91,370010217033,-2.084511396877965,0.621392079569525,0.9810480071545005,3.277981322744606,0.2071982385787637,-0.776239773901059
92,370010218011,3.3290567035539973,-0.7820139642669541,0.8187449612776331,-0.8915347241767648,0.08271042145145159,0.3816881942064181
93,370010218012,1.5616426683721818,1.3146113100192511,-0.9269626578468766,-0.8248108325395,0.5629649405898479,-1.0062315792422722
94,370010218013,1.3224056993362854,-0.34552951757020467,-0.9873387639616048,-1.7014232119871666,1.6401240865686777,-0.7565067041901031
95,370010218021,2.300653140074515,-0.33026242089223967,0.20838499220684392,-0.8320230180713011,-0.2567706734102087,-0.43978064586328147
96,370010218022,2.0067221599553267,0.2645402291348469,0.3180850538170002,-1.8627650116574859,0.40104387048371654,-0.0026050984929553776
97,370010218031,1.887930305111712,0.8976722988293413,-0.8494196757489145,-1.7468922943876681,-1.2483996811595421,-0.5414050071930253
98,370010218032,1.50070170908785,0.22093172826146357,-0.42415465470589775,-0.5202223438458095,1.213969573724895,-1.146894967361708
99,370010219011,1.4611098028357725,0.21137319154466916,-0.6785831387917397,0.3111927741076702,1.556654996147927,0.7592504337150998
100,370010219012,2.9521279979377866,-0.1298527431391436,-0.14183371064503067,-0.9418720770471323,0.9951720921444601,0.2310506181925522
101,370010219013,2.0744135757794626,0.9339466848135404,-1.075212521714823,0.4636725140989673,1.9689238651530354,-0.1801884028301956
102,370010219021,0.12356565083816883,-0.7382768910346832,-1.0466063364405123,-0.787254612543121,-0.5592463821263425,0.004664381269499722
103,370010219022,1.0038551577986443,-0.36900484064451794,-0.9845640858829932,-0.09866286586809399,1.7572626717763742,-0.1044971152863619
104,370010219023,0.03074297781534655,-0.10195398698370554,0.8183023744901321,-1.882247937092846,0.62320609028752,0.5374938779500888
105,370010220011,1.7314495340776535,0.4573334451078884,0.44235743913633757,-1.2297478888128544,0.8528958712997922,0.33258558976571484
106,370010220012,1.7390645898345767,-0.08782434569469978,-1.1778711666647288,-0.7711641772337692,-0.43640890822140394,0.02625217348268139
107,370010220021,1.9257622724014372,-0.512142556949178,-0.3134368840283918,-0.9254477409389155,-0.32323009788480345,0.1719798767250166
108,370010220022,0.6649202835665732,-1.1599583144158876,-0.8316283999793275,-1.092195343064108,-0.15163473800002714,-0.882148437789248
109,370010220023,1.3617751952359165,-0.3224097525474348,-0.6338471216427912,-0.45750141069553507,0.4742056259093966,0.029650536570395986
110,370030401001,0.5373910579832938,0.9991193220592886,0.6613837664454816,-3.2537486656242565,0.8567077820248414,-1.4599345939934012
111,370030401002,0.06733488515716872,0.937801946563436,-0.5786438130811354,-0.3207325859436344,0.48940919872783883,-1.0962553317709423
112,370030401003,2.362910170220255,0.2272933327787935,-1.95170961003015,0.03384019630860491,1.5080668020001766,0.2955366501642515
113,370030402001,1.3126628865032963,3.5640261454068884,-1.4426704561675991,-0.12177166561782055,0.42730304752205567,0.2898081008658548
114,370030402002,-0.8799386460197809,0.7660977398589469,-2.103980051309507,-1.191112143720415,-1.0872774982768918,-0.9330248615307329
115,370030402003,3.1656281784763123,1.0953948556948525,0.0625101220927793,-1.1018980816821793,1.9063809389585582,0.8491480671425448
116,370030403001,0.39735576739464046,2.372468491021982,-1.3703624662841771,0.36737100279914087,0.6806204958163825,-0.9325003177682615
117,370030403002,2.2362027963771234,0.36563832437047994,-0.354343926599665,-0.845353062994918,1.0330545661211459,-0.3409950323198128
118,370030404001,1.4844721055150685,1.049299093833164,-1.0825194621676475,-0.7043557571704361,2.2511024900968,-0.09341971844319821
119,370030404002,-0.3954180592045177,1.40616270902472,-0.675709680364137,-1.064046496818566,0.16959755689467523,-1.0683964425891093
120,370030404003,1.5766785650918733,-0.0631519741558465,0.6389522214428783,-1.608474771463973,0.34204655181242805,-0.3592468151881835
121,370030404004,-0.1651126480730301,0.7846297343074984,0.1546169425300065,-0.28753366171678896,1.9923101050769247,-1.2183610656144739
122,370030404005,-1.0148162839107953,1.121440273211909,-0.47483550962818794,-2.7252762780174877,0.12821882223358388,-0.1182919911211144
123,370030405001,1.9060463135993262,1.5706442908736862,-1.4217014783308939,-0.43285010139526686,1.6570147911248663,0.5700900155253901
124,370030405002,0.37373350112198006,-0.7233990059350894,-0.5750315579971637,-1.8171184849898303,-0.509829079195971,-1.8137125341486058
125,370030405003,2.0473825722859,0.07520297065312723,-0.5682516856894936,-2.2649537209873003,-0.06784660073084832,-0.4362482260302064
126,370030405004,1.0184217785591487,-0.4178816902651917,0.053359875654844624,-1.0618378534667292,0.8494475676406729,-0.21720184041040463
127,370030406001,2.011429920570043,2.1482505087743515,-1.3584620416273672,-0.9139014502903969,-1.1489973851189268,-0.23322281055756042
128,370030406002,2.198841833512386,0.35535719756673756,-2.3588355087899564,-1.237546310921015,-1.8957971370550015,-0.7439715108254233
129,370030406003,-0.18460067255754986,-1.1785614426979558,-7.055269222765,1.8719628668054873,1.671107809955981,1.927433804503856
130,370030406004,0.6066223041211557,-1.0507211030483232,0.9679968854493017,-2.34133601430128,0.016957181913731495,-2.7096034990206284
131,370030407001,1.3319385543295004,0.21189079592552934,0.5564331055103576,-0.9815407243983703,1.7144394572652548,0.5034219762043255
132,370030407002,1.872769677062218,-0.5340794092104733,-2.315971210474585,-0.8760609604844009,0.21276488817744044,-0.5397478713069013
133,370030407003,1.6335651577583725,0.5706142622680708,-1.224966524732219,1.3100669750565013,1.2202086634076237,0.559267725311115
134,370030407004,3.192937247592125,0.2506951686704649,1.1398742825793005,-1.2100148905000243,0.7059185259078492,0.21815938648366112
135,370059501001,0.62477845064436,3.2011489360395387,-1.0752033448883138,0.05252070923556724,-0.6155821297715641,-0.021781002754757393
136,370059501002,1.5927162984502001,1.845398774234716,-2.843812189099914,-1.17383784192904,-1.3580960823622183,0.7108103354648493
137,370059501003,0.3391063787454629,2.037077341936627,-1.0194488563237691,-0.6002114300142221,1.6407718232539399,-0.37779193630730995
138,370059501004,-0.025990407703698364,4.97665113948741,-3.0609255309610344,-1.1586254437568388,-2.345529312949807,0.5692162319062554
139,370059502001,0.3349914909920952,2.5277325334680154,-0.0918979511360167,-0.4550225472101781,1.3613308392278445,-0.14632098540058847
140,370059502002,0.7093981340199643,1.7703740751381238,-0.192086499388909,-0.8620478260666523,0.04662033254912606,-0.8624809189611451
141,370059502003,-0.3144669904401753,0.8307199980584746,0.5303999974752677,-0.3435916056279902,1.4526622600709784,-0.7569907844255217
142,370059502004,0.1450570489977395,1.4805781153669146,0.27325126603164795,-1.4400965230557103,2.2641521193503458,-0.3179826755360587
143,370059503001,0.7676959183453043,3.37444538540114,-0.8742894253664605,-1.5483107986045048,-2.071406891281627,-0.29005429785485687
144,370059503002,0.6463951211685357,5.027022187944224,-2.1247826426241216,0.18278435979713129,-1.002419856491893,0.8826754575509753
145,370059503003,1.3475883077758126,3.587483721200552,-1.3365430405946903,-1.0739920190298933,-0.6296805259251527,-1.0401119893171031
146,370079201001,-1.3009623748350398,0.5793100791357348,-1.5241452090847847,-0.4132757938025562,0.2515559646849665,0.3033690788559959
147,370079201002,-0.5704960358413307,1.3825707302075483,-1.7476111535917493,0.6160935695131124,1.8355444657758166,1.6169688692735227
148,370079201003,-2.8198709462215117,-1.2927830605784847,0.07929109382378355,-2.7021247606323566,0.6346235497842984,1.2015214912370278
149,370079202001,0.03448667498001602,0.600719821237171,-0.7091906249062445,-1.2804386228560534,0.5830449218272591,1.2000546656674573
150,370079203011,0.7172991978994006,0.8308905457241714,-2.0151566363949156,0.006001663687131811,0.8055254627071085,1.0959176572629006
151,370079203012,-0.9346146735904381,-0.7869237763293223,-0.2073147167623846,-0.7599989867142313,0.4956145767663365,-0.23898046314946042
152,370079203013,-0.09304253483979535,1.4691297868840194,0.1223004336200677,-1.376659165974975,1.1719021630176851,0.20037721177124354
153,370079203021,0.38657977806136695,-0.8937279408901001,-1.5857377549710605,0.801739907006273,0.31515375626814207,-0.9113385208743533
154,370079204001,-3.581617662023496,2.171034122316164,0.35040011996215936,-2.4263385407015674,-0.2966011255922882,0.3704951335018308
155,370079204002,-1.6851185030260205,4.284308962195322,-1.7286419311528847,-0.599653017465983,-0.35419793253561227,2.0727379095767566
156,370079204003,-3.5640249893484337,-0.9481307319920403,-0.2857611104814157,-1.4952009589901591,0.032852858537104956,2.563414685283616
157,370079205011,-1.2701840862105467,-0.013079914685605034,-0.8659675397414031,0.083859798477699,1.5298482301843546,-0.03370248797657698
158,370079205021,-2.6408226500182663,-0.15863087163484965,-0.023322631460821926,-2.200436162121525,-0.12817108011586548,0.8689849181012472
159,370079205022,-0.9304004951245374,-1.2507832064396431,-2.6085439350811206,-0.40248943083784977,2.1571422896610573,0.5772775989549876
160,370079205023,-2.3548159743421815,-1.2397882975847208,-0.14272410251835183,-2.694207391672766,-2.166294339572202,-0.9723175811713681
161,370079205024,-1.554530042870233,0.11565733852238216,0.12794329162118187,-0.9420604538027127,1.547729988230737,1.1421037287048375
162,370079206001,-0.30649316122741493,1.9713056816237668,0.013253582108539877,-0.47107530645034373,0.24101399530851927,1.1228489415672072
163,370079206002,-1.6590491111067323,-0.17249269571840092,-1.5626572301190023,-0.37549237810495306,-0.08131522019999517,0.9777352389129582
164,370079206003,-2.1293517685840837,0.1846968435404572,-0.1842475616781778,-1.9833607659427668,0.8697234142962459,1.399258840251115
165,370079800001,-0.3215493745517673,-1.9496484901472302,-2.6158965896715203,-0.7733302328490552,0.04520236257347026,-1.3117249830492066
166,370099702001,0.6152548568815166,2.6286098442203683,-2.157400058533073,-0.40268791728853914,-0.11338224077482383,-1.1269039324274526
167,370099702002,0.9376304981354192,4.295455156360659,-1.7271032616595128,-0.3172099431740834,1.0041647316989168,0.7492712905125865
168,370099702003,2.0369038974184286,0.7630579384649792,-0.7874133198689276,-1.7081798114673334,0.13012531304146233,-1.5463473606793448
169,370099703001,-0.2778656059645432,2.6397248722936526,-1.6531799563884702,0.6276090919849703,0.0389698220524944,0.47255918006386516
170,370099703002,0.8263972868945487,1.907546748806865,-0.9607092508828783,-1.3165453782628875,0.2316700477439631,-0.17672453492065116
171,370099704001,-0.22601780832233712,-0.0749554400489404,-2.3194288625753128,0.25852240743777777,0.5736188703200334,-0.7430653949801024
172,370099704002,2.1370818221699195,2.8702607114923593,1.4071203464409257,-1.1846545846045937,1.8612437429636624,0.8853988003703748
173,370099704003,0.790163497883045,1.3062244530725702,-0.01131521774947194,-1.5121613330243058,0.20013288335741602,-0.434768182675662
174,370099705011,0.615186798862176,1.3640514573386702,-0.4752433141820704,-0.3428814337950162,0.9418918646249448,0.3302877737575041
175,370099705012,-1.46116671125464,4.187739877439265,-1.2899558552729664,-2.7758967521172777,-4.0334455218784,-0.5395639646388571
176,370099705013,0.30452012587566807,3.5435809161535063,-0.9798379103590135,-0.918328675156669,-1.8955059547747621,-1.1578937968961867
177,370099705021,1.098866053985046,0.55713777422038,-1.7074598970283892,-1.2444069397822979,-0.6439287597124884,-0.7003551926016307
178,370099705022,-2.037400120284944,3.155430662520988,0.594692111742757,-0.7217414831903503,0.9958161600069183,-0.48506320240193057
179,370099705023,1.1388135730144693,1.2376179210630995,-1.0747964786013713,-1.84408131017712,0.19503863588511136,-1.172648975575263
180,370099707011,-1.1508396246493402,1.450909892560424,-0.14373731470635517,-1.0243205716638295,-1.1772671303104416,-0.12436862521128476
181,370099707012,2.0830017958488343,5.104726116873394,-1.2237287453049024,0.3333091485421713,-0.3595165258461675,1.5636443867904783
182,370099707013,2.7795346689489877,1.481914460536503,-1.4617299442585239,0.28986777811537545,0.6866377454053809,-1.045820711935523
183,370099707014,0.7134743165010125,3.436547378834049,-0.9669615886432257,-0.20456263019817164,-0.35022464009389614,1.8919803825364157
184,370099707021,1.6708574480825302,3.7570158231163817,-1.0800279884702733,-0.9536301836076512,-1.6190806151076749,0.5192729509952476
185,370099707022,2.148819323983269,3.329927593114455,-0.806815469130265,-1.0039333149077285,-1.3231986086637095,0.5015431975416171
186,370099708011,-0.16582996421013027,3.6738358649082876,-1.6899612143219127,-0.9919877137346017,-1.7544772783968519,-0.17549453553441194
187,370099708012,1.316483669209881,3.0127297671514714,-0.9825711663804703,-0.16460966276269653,0.7753982970784924,-0.463300971809319
188,370099708013,-0.20236724720646831,1.856685388932449,-2.545430947690015,-0.6783232701914671,-0.5656697227850235,-0.9106080031130687
189,370099708021,0.817897177481451,1.341037038619456,-1.5798816194292573,-1.5212673141106199,-1.8281200556136266,-0.7759421457131841
190,370099708022,-0.3871079545164813,5.545228142333766,0.7015708589619003,-1.4610381535844796,-0.9489423627741261,-0.1273804245232072
191,370099708023,0.6815757079733927,2.6746485922138103,-1.476369754041531,-0.6572995057069104,1.211302311142022,-0.7114661928057525
192,370119301001,-0.9401307485457535,4.434426252935586,-2.2647502681742684,-0.8831717461466687,-4.840176785770167,0.34469290471349784
193,370119301002,0.5608815197659129,1.8728804336850213,-3.426837905659663,-1.2168512544508567,-2.1293670876477084,0.018423241081399543
194,370119301003,0.001711203086003068,3.8559684131332657,-1.791679216253562,-1.3524391905240163,-1.5842027863910608,-0.9708447474104362
195,370119302001,-0.41552179439846104,8.408967989018086,-1.4796886098788886,-1.8469960963097067,-5.820541298550225,2.2490271051711725
196,370119302002,-0.00651953988146318,2.6918028698170753,-2.7457941980144853,0.23948701631616628,-1.1486419898303375,-0.7586116329345888
197,370119302003,0.36435121577626667,7.799620752210751,-2.565618242600738,-0.4942139102231569,-3.1345907817188214,2.191402223502224
198,370119303011,1.1444958729731778,4.005713382449381,-2.817552799828433,-0.36504094832573636,-1.7723078171072588,0.6185143371605585
199,370119303012,-0.5649493526140895,4.387180956825969,0.3736915589379169,-0.9886592308101835,-0.5574363445871603,-0.5803515881366158
200,370119303013,-1.5162406263264385,4.030320911298372,2.045871045254904,-0.5666656872244048,2.4268445188404297,-0.6722543913586342
201,370119303014,1.2783391638665775,2.689478282274087,-2.1377899757040852,-1.277946486431218,0.27389649405450783,0.2408047686520867
202,370119303021,1.1638998895692936,1.453035495444229,-1.2500190218302072,-1.3022870465326755,-0.9737461549638708,-1.6552944579315654
203,370119303022,0.1275729821429823,2.040303160266361,0.5211695495988719,-1.156721065022145,0.6131502619429561,-1.0680311756772591
204,370119303023,1.0419266708971526,1.7491941096140582,-1.933768013485641,-0.6289218133457066,-1.114589590613032,-1.7083697032887255
205,370119304001,1.2788779617885715,0.6795208961962654,-7.015100878089833,1.5455345812467354,0.306240961274184,1.4509076573490758
206,370119304002,2.8151949318207095,0.16361053494528574,-2.317513444884394,-0.2634521222040076,0.05618442708966903,-0.4730983063316727
207,370119304003,2.6668730970601247,2.1541480615600888,-0.2748670825892234,-0.873434680808711,1.101760862422105,-0.760381935298993
208,370139301011,0.4661508131593289,2.7115576482538133,-3.3570274212683042,-1.6095482415791733,-1.8275027326535058,0.7232293745844057
209,370139301012,-2.2482591576603075,-0.49522839752643927,-2.682913486089905,-2.4912747293828077,-1.9386840156827094,0.20392112681310479
210,370139301013,2.555558759419595,0.3136138335589664,-0.7406835269514931,-1.056330415986099,0.8135977445933076,-1.70523497122537
211,370139301021,-0.3967074468033567,1.559259816822526,0.09824822803530234,-1.3413629646127103,0.6546321595933254,-0.3144532615513076
212,370139301022,-1.8645561026980344,1.0711454400331286,0.05141927756494057,-1.959340040647908,-0.17382012123620033,0.6220930196203608
213,370139301023,-4.112332705266249,0.5669365854372981,-1.5119309220067074,-2.8679877680169406,-2.3696371944059798,1.3555844971831494
214,370139302001,0.10720628583377062,2.103613028923692,-1.262114110429162,-0.47380034990538317,-0.34213626130283603,2.578339127159192
215,370139302002,0.30598856204182157,0.23355716977103608,-0.7448627931517412,-0.4383301877034727,1.071604699007148,-0.22164182460771825
216,370139302003,-2.203115475792602,-0.4785918948875615,1.3014557543667866,-2.82978785573976,-0.5496214908371703,-0.4018944199162903
217,370139302004,-0.7475690109714077,1.7361874160465955,-3.0467892680306723,0.843790698020518,1.112974493624007,-1.02640684503756
218,370139303001,-3.0935969051208856,1.326954622382581,0.45011001683565693,-0.0936078966687706,1.8573580569095407,1.983880478714966
219,370139303002,-2.079370174348804,3.5957450223526886,-0.3800275535212981,-0.470271719035062,0.1349886212312021,-0.4078853811259849
